value,blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,hash,input,logIndex,nonce,timeStamp,to,tokenDecimal,tokenName,tokenSymbol,transactionIndex
1900000000000000000000,0xbf11bf8520efc2ebba9e6332b91208217eb04fa2450c450f7996eb012c213322,3638118,2554745,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,537809,0xbfdacdb79cc3574c0ba9126f7ff59949176a1e90,676033,,490956,0xda2e995ce089cecd98c7977aa5c6be4ef92de3d213fcc63a6c57d31e1c355710,0x5ae401dc00000000000000000000000000000000000000000000000000000000664c998500000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000000e4472b43f3000000000000000000000000000000000000000000006495cd356e2412e000000000000000000000000000000000000000000000000000000018a1f6812c96a90000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f300000000000000000000000000000000000000000000054b40b1f852bda000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144b455423100000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151b41c2e74ab0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c3000000000000000000000000000000000000000000000000000000000000000200000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,4,4,2024-05-21 12:49:59,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,1
28318276123964253143,0x9ac46a02b2a4d001ee34417c193e6840cfdc93e9446cee21ec1f66c36a7950e2,3637840,2555023,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,407613,0x9f78700679980808c78446d741862c44ec9dff83,405380,,360760,0x2045201e2def09593457a6156cb9785d08912807cc7a9d840d0ae9917b6084ce,0xf02a76a5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062cc2a35c86943c300000000000000000000000000000000000000000000017fc8c1bc85a6c000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038800ed79ada7daf0b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066adbc3bfade000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018b99171dbef30c5b93000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,17,52,2024-05-21 12:40:43,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,1
451585493691,0x9ac46a02b2a4d001ee34417c193e6840cfdc93e9446cee21ec1f66c36a7950e2,3637840,2555023,0x30c52d4885165cafa5ce01a9d23ed44d15479240,407613,0xbfdacdb79cc3574c0ba9126f7ff59949176a1e90,405380,,360760,0x2045201e2def09593457a6156cb9785d08912807cc7a9d840d0ae9917b6084ce,0xf02a76a5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062cc2a35c86943c300000000000000000000000000000000000000000000017fc8c1bc85a6c000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038800ed79ada7daf0b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066adbc3bfade000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018b99171dbef30c5b93000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,13,52,2024-05-21 12:40:43,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Bitcoin,BTC,1
4168980871497416883,0x9ac46a02b2a4d001ee34417c193e6840cfdc93e9446cee21ec1f66c36a7950e2,3637840,2555023,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,407613,0x42e89e4e0c8d1454369df64dfb64f325152af771,405380,,360760,0x2045201e2def09593457a6156cb9785d08912807cc7a9d840d0ae9917b6084ce,0xf02a76a5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062cc2a35c86943c300000000000000000000000000000000000000000000017fc8c1bc85a6c000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038800ed79ada7daf0b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066adbc3bfade000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018b99171dbef30c5b93000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,8,52,2024-05-21 12:40:43,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Swamps GOV,GSWP,1
28476446085799546,0x9ac46a02b2a4d001ee34417c193e6840cfdc93e9446cee21ec1f66c36a7950e2,3637840,2555023,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,407613,0x53f79ff3677f1133738da918b8edc5b7aba9f16f,405380,,360760,0x2045201e2def09593457a6156cb9785d08912807cc7a9d840d0ae9917b6084ce,0xf02a76a5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062cc2a35c86943c300000000000000000000000000000000000000000000017fc8c1bc85a6c000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038800ed79ada7daf0b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066adbc3bfade000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018b99171dbef30c5b93000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,3,52,2024-05-21 12:40:43,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Tether USD,USDT,1
35545048030016578781,0x683e3d197d74e8faf0d8e86103c4deaf2fe141e0db712dd0f9b1ee027b3930aa,3637832,2555031,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,330657,0x5fe078e1a9f479e46104f595c839cc4134db18ba,304177,,283804,0x128505a4a2eb888da5a6f27f57769d0c52e3fad30e05ff42251c0754a69d4ee8,0xf02a76a50000000000000000000000000000000000000000000000f02a0d919dad8a4f9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e1b9a896641e2000000000000000000000000000005fe078e1a9f479e46104f595c839cc4134db18ba000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fd9abd664840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d077b9b712d25b59937d5af9df0418950a96c4770000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ed116459ba9d1314d0000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,12,51,2024-05-21 12:40:27,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,1
562291470340,0x683e3d197d74e8faf0d8e86103c4deaf2fe141e0db712dd0f9b1ee027b3930aa,3637832,2555031,0x30c52d4885165cafa5ce01a9d23ed44d15479240,330657,0xbfdacdb79cc3574c0ba9126f7ff59949176a1e90,304177,,283804,0x128505a4a2eb888da5a6f27f57769d0c52e3fad30e05ff42251c0754a69d4ee8,0xf02a76a50000000000000000000000000000000000000000000000f02a0d919dad8a4f9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e1b9a896641e2000000000000000000000000000005fe078e1a9f479e46104f595c839cc4134db18ba000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fd9abd664840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d077b9b712d25b59937d5af9df0418950a96c4770000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ed116459ba9d1314d0000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,8,51,2024-05-21 12:40:27,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Bitcoin,BTC,1
17720995263683960061,0x683e3d197d74e8faf0d8e86103c4deaf2fe141e0db712dd0f9b1ee027b3930aa,3637832,2555031,0x4056241b699b6e4192896cc3a67d635cd51dfece,330657,0xd077b9b712d25b59937d5af9df0418950a96c477,304177,,283804,0x128505a4a2eb888da5a6f27f57769d0c52e3fad30e05ff42251c0754a69d4ee8,0xf02a76a50000000000000000000000000000000000000000000000f02a0d919dad8a4f9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e1b9a896641e2000000000000000000000000000005fe078e1a9f479e46104f595c839cc4134db18ba000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fd9abd664840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d077b9b712d25b59937d5af9df0418950a96c4770000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ed116459ba9d1314d0000000000000000000000000bfdacdb79cc3574c0ba9126f7ff59949176a1e9000000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240,3,51,2024-05-21 12:40:27,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,UTXO,UTXO,1
99160599727252641,0xff67a8823fc96ef02d566d0ee09ffbb1836ff0a60c38643aae05ea3c378bd55f,3637824,2555039,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,635856,0xb11fd6cac4667298611d66d65b7cebffff76f423,694141,,507417,0x0b728581628df737c3b953abb33f78a5307e3bdece82ae41743f95530d76bb92,0x5ae401dc00000000000000000000000000000000000000000000000000000000664c971d00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000000e4472b43f3000000000000000000000000000000000000000000006495cd356e2412e000000000000000000000000000000000000000000000000000000019c6672ad43a430000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f300000000000000000000000000000000000000000000054b40b1f852bda000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144b455423100000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155126efcd86d0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,24,3,2024-05-21 12:40:11,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Tether USD,USDT,3
100000000000000000000,0xff67a8823fc96ef02d566d0ee09ffbb1836ff0a60c38643aae05ea3c378bd55f,3637824,2555039,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,635856,0x2ff2d14c1808e269d7e5407b511a8e09d0498219,694141,,507417,0x0b728581628df737c3b953abb33f78a5307e3bdece82ae41743f95530d76bb92,0x5ae401dc00000000000000000000000000000000000000000000000000000000664c971d00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000000e4472b43f3000000000000000000000000000000000000000000006495cd356e2412e000000000000000000000000000000000000000000000000000000019c6672ad43a430000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f300000000000000000000000000000000000000000000054b40b1f852bda000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144b455423100000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155126efcd86d0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,14,3,2024-05-21 12:40:11,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,3
1900000000000000000000,0xff67a8823fc96ef02d566d0ee09ffbb1836ff0a60c38643aae05ea3c378bd55f,3637824,2555039,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,635856,0xbfdacdb79cc3574c0ba9126f7ff59949176a1e90,694141,,507417,0x0b728581628df737c3b953abb33f78a5307e3bdece82ae41743f95530d76bb92,0x5ae401dc00000000000000000000000000000000000000000000000000000000664c971d00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000000e4472b43f3000000000000000000000000000000000000000000006495cd356e2412e000000000000000000000000000000000000000000000000000000019c6672ad43a430000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f300000000000000000000000000000000000000000000054b40b1f852bda000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144b455423100000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155126efcd86d0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000f1633c9e79d75f3b2b86ba5768b06eac19c204c30000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,7,3,2024-05-21 12:40:11,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,3
22974856600774829408,0xe5e0358e4ad9635ad209aea87a3b464d6b8e639832f721bc2922e46b22b2e392,3637468,2555395,0x555f5b7ac35f5d83e71041d1f35eca10c10fbc9b,577788,0x9f78700679980808c78446d741862c44ec9dff83,589575,,530947,0xe1a081f2c8465257c768b31752696b31b6ca50929fc2a35cb468cef153f3d9f1,0xf02a76a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005116fed08a05eadd0000000000000000000000000000000000000000000001375e0bd419709000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030669155bc96ae7ab9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058011eebde24000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d17000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115234b306a94572870000000000000000000000004932e9038b9090f91a81e49ce08796c9a74c41c400000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056c17c129d3c5c5f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a79bc0c0844181be84d83f9e144707c95a537cff000000000000000000000000da309e8e33ca427074b5735df3901f64fb4cd61000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149d8d310bd678aa1890000000000000000000000002ff2d14c1808e269d7e5407b511a8e09d049821900000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d,27,50,2024-05-21 12:28:19,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,Wrapped SWP,WSWP,1
25005656708624773,0xe5e0358e4ad9635ad209aea87a3b464d6b8e639832f721bc2922e46b22b2e392,3637468,2555395,0x23d7b03427c3eeb3ebaedcf0a732ee60ad71106d,577788,0x2ff2d14c1808e269d7e5407b511a8e09d0498219,589575,,530947,0xe1a081f2c8465257c768b31752696b31b6ca50929fc2a35cb468cef153f3d9f1,0xf02a76a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005116fed08a05eadd0000000000000000000000000000000000000000000001375e0bd419709000000000000000000000000000009f78700679980808c78446d741862c44ec9dff83000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030669155bc96ae7ab9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f79ff3677f1133738da918b8edc5b7aba9f16f000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058011eebde24000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042e89e4e0c8d1454369df64dfb64f325152af771000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d17000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115234b306a94572870000000000000000000000004932e9038b9090f91a81e49ce08796c9a74c41c400000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056c17c129d3c5c5f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a79bc0c0844181be84d83f9e144707c95a537cff000000000000000000000000da309e8e33ca427074b5735df3901f64fb4cd61000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149d8d310bd678aa1890000000000000000000000002ff2d14c1808e269d7e5407b511a8e09d049821900000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d,23,50,2024-05-21 12:28:19,0x9d444fa4db99ed548c6e8ecf5a89f18080aba970,18,USDC,USDC,1
